Habitat,Location,Latitude,Longitude,Year,Reference
Saltmarshes,Orooaloo Pt Wallarah Creek Charmhaven,-33.22116667,151.5123333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2080"
Saltmarshes,"Halekulanl LM8,Lake Munmorah",-33.22565,151.5534333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2081"
Saltmarshes,Halekulanl LM7  Lake Munmorah,-33.22696667,151.5537,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2082"
Saltmarshes,"Slade  Park,Budgewol",-33.2446,151.5638333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2083"
Saltmarshes,Tuggerawong Foreshore Remediation,-33.2906,151.472,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2084"
Saltmarshes,Wvong River mouth Rocky Point Tacoma,-33.29913333,151.46615,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2085"
Saltmarshes,"Wvona River Mouth,Tacoma South",-33.29948333,151.46215,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2086"
Saltmarshes,Lake Road Tuggerah Lake,-33.30933333,151.44455,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2087"
Saltmarshes,Geoffrev Rd Chlnawav Point,-33.32173333,151.4512167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2088"
Saltmarshes,Berkeley Vale 1 Tuggerah Lake,-33.34143333,151.4387833,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2089"
Saltmarshes,Berkelev Vale TL20 Tuaaerah Lake,-33.34578333,151.4406667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2090"
Saltmarshes,"Berkeley Vale, TL19 Tuggerah Lake",-33.34695,151.4414333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2091"
Saltmarshes,Killarney Vale TLS TuggerahLake,-33.36316667,151.463,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2092"
Saltmarshes,Klllarney Vale Foreshore Tuggerah Lake,-33.36341667,151.4638667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2093"
Saltmarshes,"Klllarnev Vale TL7,Tuggerah Lake",-33.36361667,151.4639667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2094"
Saltmarshes,Klllarnev Vale TL5c Tuggerah Lake,-33.36408333,151.4654833,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2095"
Saltmarshes,Lona Jettv. TuRJ1erah L.ake,-33.36415,151.47555,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2096"
Saltmarshes,Killarney Vale Saltwater Ck TuRJ1erah Lake,-33.36475,151.4735667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2097"
Saltmarshes,Kylie Close Wetlands Bensville,-33.49398333,151.3822167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2098"
Saltmarshes,CareelBav Plttwater,-33.62228333,151.33015,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2099"
Saltmarshes,Kooroowall Reserve  Plttwater,-33.64533333,151.2852333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2100"
Saltmarshes,Ventemans Reach Reserve Lane Cove NatlonalPark,-33.8094,151.1427667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2101"
Saltmarshes,"Blackman Park, Lane Cove NationalPark",-33.81108333,151.1403333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2102"
Saltmarshes,West Bank Lane Cove River -Zone 1 Killy's Ck • zones with multlole fundIna,-33.80978333,151.13965,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2103"
Saltmarshes,zones with multlole fundIna,-33.81506667,151.1432833,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2104"
Saltmarshes,West Bank Lane Cove River -Zone 4 Pages Ck • 5 zones with multiple funding,-33.80143333,151.14165,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2105"
Saltmarshes,Area·5 zones with multlole fundIna,-33.79836667,151.1493667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2106"
Saltmarshes,staaes,-33.82686667,151.1663167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2107"
Saltmarshes,SOP Newington Nature Reserve,-33.82383333,151.0713,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2108"
Saltmarshes,SOP Badu saltmarsh Bird refuae,-33.84046667,151.0791667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2109"
Saltmarshes,SOP Haslams Ck,-33.84208333,151.0577667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2110"
Saltmarshes,"Foreshore, Iron Cove",-33.86236667,151.1457833,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2111"
Saltmarshes,"Federal Park, Leichhardt",-33.87533333,151.1762,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2112"
Saltmarshes,"Wave Rock, Cooks River",-33.91748333,151.1401333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2113"
Saltmarshes,"Steel Park, Marrickville",-33.92236667,151.1436333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2114"
Saltmarshes,"Gough Whitlam Park, Earlwood (Stagel)",-33.92395,151.1542167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2115"
Saltmarshes,Tempe Recreation Reserve,-33.93093333,151.15915,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2116"
Saltmarshes,"Salt Pan Creek, Padstow (masterplan Site 3)",-33.94026667,151.0395167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2117"
Saltmarshes,"Landing Lights Wetlands, Banksia",-33.94631667,151.1554167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2118"
Saltmarshes,"Penrhyn Estuary, Port Botany",-33.96268333,151.2088333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2119"
Saltmarshes,"Claydon Reserve, Kogarah",-33.98395,151.1307333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2120"
Saltmarshes,"Scott Park, Bado-berong Creek, San Souci stages)",-34.00213333,151.13625,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2121"
Saltmarshes,"Horning St, Kurnell",-34.01413333,151.1994167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2122"
Saltmarshes,"Quibray Bay, Kurnell",-34.02311667,151.1851,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2123"
Saltmarshes,"Yarrahapinni Wetlands National Park, Clybucca",-30.88776667,152.9767167,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2124"
Saltmarshes,"Gough Whitlam Park, Earlwood (Stage 2)",-33.92226667,151.14835,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2125"
Saltmarshes,Waterworth Park Earlwood,-33.92686667,151.15105,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2126"
Saltmarshes,Cup and Saucer Creek Canterbury,-33.91543333,151.1199667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2127"
Saltmarshes,"Sa lt Pan Creek, Padstow (Site 4A)",-33.9424,151.0403833,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2128"
Saltmarshes,"Sa lt Pan Creek, Padstow (Site 4B)",-33.94931667,151.0412667,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2129"
Saltmarshes,"Sa lt Pan Creek, Padstow (Site 5)",-33.95233333,151.0406333,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2130"
Saltmarshes,"Sa lt Pan Creek, Padstow (Site 6)",-33.95695,151.0406833,NA,"Knight, J. (2018), Review of Saltmarsh Rehabilitation Projects. Saltmarsh for Life Committee, Healthy Land and Water, Brisbane. 105pp. Report accepted May 2131"
Seagrass meadows,"Civitavecchia, Italy",42.0924,11.7954,2012,"Acunto, S., Piazzi, L., Cinelli, F.L., De, A.B., Pacciardi, L., Ceraudo, S. and Fersini, G., 2015. Transplantation of the Mediterranean seagrass Posidonia oceanica through naturalistic engineering techniques: value, weakness and further improvements. https://peerj.com/preprints/1051/"
Seagrass meadows,"Etang de Berre, France",43.4548,5.1061,2005,"Alekseenko, E., and B. Roux. ""Wind effect on bottom shear stress, erosion and redeposition on Zostera noltei restoration in a coastal lagoon; part 2."" Estuarine, Coastal and Shelf Science 216 (2019): 14-26."
Seagrass meadows,Eastern Korean Peninsula,37.664,127.9785,2013,"ark, J.-I.; Kim, j.-H.; Kim, J.H., and Shim, J.H., 2018. A New and Effective Transplanting Technique Using Wire Netting for Restoration of the Surfgrass, Phyllospadix japonicus, in Exposed Rocky Shores. In: Shim, J.-S.; Chun, I., and Lim, H.S. (eds.), Proceedings from the International Coastal Symposium (ICS) 2018 (Busan, Republic of Korea). Journal of Coastal Research, Special Issue No. 85, pp. 326–330. Coconut Creek (Florida), ISSN 0749-0208."
Seagrass meadows,"Badi Island, South Sulawesi, Indonesia",-4.966217,119.286838,2016,"Asriani, N., Ambo-Rappe, R., Lanuru, M. and Williams, S.L., 2019, April. Macrozoobenthos community structure in restored seagrass, natural seagrass and seagrassless areas around Badi Island, Indonesia. In IOP Conference Series: Earth and Environmental Science (Vol. 253, No. 1, p. 012034). IOP Publishing."
Seagrass meadows,"Rosignano Solvay, Livorno, north-western Mediterranean",43.388427,10.424678,2010,"Balestri E, Lardicci C (2012) Nursery-propagated plants from seed: a novel tool to improve the effectiveness and sustainability of seagrass restoration. J Appl Ecol 49:1426-1435"
Seagrass meadows,"Rosignano Solvay, Livorno, north-western Mediterranean",43.388427,10.424678,2010,"Balestri E, Lardicci C (2014) Effects of sediment fertilization and burial on Cymodocea nodosa transplants; implications for seagrass restoration under a changing climate. Restor Ecol 22:240-247"
Seagrass meadows,Ligurian Sea,43.378376,10.422487,1994,"Balestri E, Piazzi L, Cinelli F (1998) Survival and growth of transplanted and natural seedlings of Posidonia oceanica (L.) Delile in a damaged coastal area. J Exp Mar Bio Ecol 228:209ñ225"
Seagrass meadows,"Rosignano Solvay, Livorno, north-western Mediterranean",43.388427,10.424678,2007,"Balestri E, Vallerini F, Lardicci C (2011) Storm-generated fragments of the seagrass Posidonia oceanica from beach wrack - A potential source of transplants for restoration. Biol Conserv 144:1644-1654"
Seagrass meadows,"Oyster Harbour, near Albany, Western Australia",-34.997605,117.948382,1994,"Bastyan GR, Cambridge ML (2008) Transplantation as a method for restoring the seagrass Posidonia australis. Estuar Coast Shelf Sci 79:289-299"
Seagrass meadows,"Oyster Harbour, near Albany, Western Australia",-34.997605,117.948382,1997,"Bastyan GR, Cambridge ML (2008) Transplantation as a method for restoring the seagrass Posidonia australis. Estuar Coast Shelf Sci 79:289-299"
Seagrass meadows,"Princess Royal Harbour, near Albany, Western Australia",-35.056216,117.878598,1997,"Bastyan GR, Cambridge ML (2008) Transplantation as a method for restoring the seagrass Posidonia australis. Estuar Coast Shelf Sci 79:289-299"
Seagrass meadows,"Shell Key, near St. Petersburg, Tampa Bay, Florida",27.671651,-82.741094,2002,"Bell SS, Middlebrooks ML, Hall MO (2014) The value of long-term assessment of restoration: Support from a seagrass investigation. Restor Ecol 22:304-310"
Seagrass meadows,"Wilmington to Beaufort, North Carolina",34.45946,-77.379803,1991,"Bird KT, Jewett-Smith J, Fonseca MS (1994) Use of in vitro propagated Ruppia maritima for seagrass meadow restoration. J Coast Res 10:732-737"
Seagrass meadows,"Barnegat Bay, New Jersey",39.864987,-74.110561,2001,"Bologna PAX, Sinnema MS (2012) Restoration of seagrass habitat in New Jersey, United States. J Coast Res 28:99-104"
Seagrass meadows,"Barnegat Bay, New Jersey",39.864987,-74.110561,2002,"Bologna PAX, Sinnema MS (2012) Restoration of seagrass habitat in New Jersey, United States. J Coast Res 28:99-104"
Seagrass meadows,"Barnegat Bay, New Jersey",39.864987,-74.110561,2003,"Bologna PAX, Sinnema MS (2012) Restoration of seagrass habitat in New Jersey, United States. J Coast Res 28:99-104"
Seagrass meadows,"Barnegat Bay, New Jersey",39.864987,-74.110561,2002,"Bologna PAX, Sinnema MS (2012) Restoration of seagrass habitat in New Jersey, United States. J Coast Res 28:99-105"
Seagrass meadows,"Barnegat Bay, New Jersey",39.864987,-74.110561,2004,"Bologna PAX, Sinnema MS (2012) Restoration of seagrass habitat in New Jersey, United States. J Coast Res 28:99-106"
Seagrass meadows,"Biscayne Bay, Florida",25.36715,-80.26899,2010,"Bourque, A.S., Vega-Thurber, R. and Fourqurean, J.W., 2015. Microbial community structure and dynamics in restored subtropical seagrass sediments. Aquatic Microbial Ecology, 74(1), pp.43-57."
